HSHD_NUM,BASKET_NUM,DATE,PRODUCT_NUM,SPEND,UNITS
91,42399,2020-01-02 04:00:00,1020,40.69,3
393,35236,2020-01-02 05:00:00,1013,33.28,3
22,95870,2020-01-02 06:00:00,1019,97.67,4
290,59531,2020-01-02 07:00:00,1091,88.2,1
110,90570,2020-01-02 08:00:00,1084,87.42,2
49,19442,2020-01-02 09:00:00,1086,40.48,2
129,66437,2020-01-02 10:00:00,1010,96.32,1
73,70342,2020-01-02 11:00:00,1065,68.72,1
340,88179,2020-01-02 12:00:00,1083,83.37,3
53,45069,2020-01-02 13:00:00,1023,50.59,4
356,83246,2020-01-02 14:00:00,1088,16.9,2
380,48560,2020-01-02 15:00:00,1036,88.8,2
168,68070,2020-01-02 16:00:00,1085,49.16,1
45,52427,2020-01-02 17:00:00,1023,96.89,4
393,70496,2020-01-02 18:00:00,1014,26.23,2
105,74557,2020-01-02 19:00:00,1011,99.25,2
150,82752,2020-01-02 20:00:00,1094,23.02,3
146,87248,2020-01-02 21:00:00,1063,37.45,3
204,80441,2020-01-02 22:00:00,1030,59.81,3
362,58534,2020-01-02 23:00:00,1052,69.64,2
299,37930,2020-01-03 00:00:00,1093,72.31,2
167,99042,2020-01-03 01:00:00,1083,48.15,3
201,17288,2020-01-03 02:00:00,1071,8.61,3
134,91122,2020-01-03 03:00:00,1043,50.11,4
211,71518,2020-01-03 04:00:00,1029,34.13,2
48,42400,2020-01-03 05:00:00,1034,66.11,2
126,11567,2020-01-03 06:00:00,1020,19.05,1
239,57878,2020-01-03 07:00:00,1062,40.0,3
7,58850,2020-01-03 08:00:00,1091,96.65,3
272,11094,2020-01-03 09:00:00,1016,9.8,3
385,21135,2020-01-03 10:00:00,1011,60.63,2
371,89044,2020-01-03 11:00:00,1017,9.97,4
37,55113,2020-01-03 12:00:00,1091,16.54,2
211,68791,2020-01-03 13:00:00,1059,60.89,1
165,19684,2020-01-03 14:00:00,1066,44.96,1
125,81727,2020-01-03 15:00:00,1014,55.3,4
337,93378,2020-01-03 16:00:00,1015,88.11,3
192,68552,2020-01-03 17:00:00,1021,81.91,1
218,18046,2020-01-03 18:00:00,1094,88.91,2
214,14934,2020-01-03 19:00:00,1062,62.01,1
62,69556,2020-01-03 20:00:00,1030,49.47,1
328,56806,2020-01-03 21:00:00,1000,46.46,4
381,11354,2020-01-03 22:00:00,1074,74.24,4
161,63046,2020-01-03 23:00:00,1005,52.61,2
66,75064,2020-01-04 00:00:00,1086,11.47,3
286,67184,2020-01-04 01:00:00,1008,15.05,4
239,12963,2020-01-04 02:00:00,1051,36.35,4
20,37424,2020-01-04 03:00:00,1079,7.71,3
188,90039,2020-01-04 04:00:00,1061,24.68,1
82,13042,2020-01-04 05:00:00,1057,65.98,2
363,17139,2020-01-04 06:00:00,1018,2.23,2
202,21226,2020-01-04 07:00:00,1012,60.81,1
132,90298,2020-01-04 08:00:00,1031,77.46,3
37,93652,2020-01-04 09:00:00,1099,17.85,3
132,48108,2020-01-04 10:00:00,1008,18.92,4
77,80647,2020-01-04 11:00:00,1048,3.86,3
89,78617,2020-01-04 12:00:00,1036,51.73,2
253,39815,2020-01-04 13:00:00,1030,65.8,2
344,17802,2020-01-04 14:00:00,1030,46.23,2
194,52230,2020-01-04 15:00:00,1058,39.56,3
176,73372,2020-01-04 16:00:00,1054,45.99,1
33,64020,2020-01-04 17:00:00,1018,78.37,2
58,93449,2020-01-04 18:00:00,1062,4.32,2
201,27465,2020-01-04 19:00:00,1001,78.6,1
28,17994,2020-01-04 20:00:00,1044,66.97,4
35,13531,2020-01-04 21:00:00,1095,24.9,3
125,19343,2020-01-04 22:00:00,1042,52.95,2
394,69066,2020-01-04 23:00:00,1097,5.88,3
321,16229,2020-01-05 00:00:00,1000,38.58,2
42,92124,2020-01-05 01:00:00,1084,18.23,2
85,98704,2020-01-05 02:00:00,1060,3.21,4
393,54789,2020-01-05 03:00:00,1002,36.35,1
188,54069,2020-01-05 04:00:00,1090,72.89,1
111,97402,2020-01-05 05:00:00,1043,92.18,1
271,19524,2020-01-05 06:00:00,1006,66.56,4
325,98074,2020-01-05 07:00:00,1032,40.8,4
105,96762,2020-01-05 08:00:00,1008,99.95,1
320,73103,2020-01-05 09:00:00,1029,29.01,3
41,18103,2020-01-05 10:00:00,1017,19.53,3
215,68581,2020-01-05 11:00:00,1055,46.9,4
71,93938,2020-01-05 12:00:00,1089,50.99,3
56,64203,2020-01-05 13:00:00,1083,36.13,1
236,25090,2020-01-05 14:00:00,1030,69.85,2
281,25915,2020-01-05 15:00:00,1071,19.2,3
105,51477,2020-01-05 16:00:00,1062,51.52,1
390,66987,2020-01-05 17:00:00,1086,50.51,1
375,63238,2020-01-05 18:00:00,1049,82.55,1
162,97047,2020-01-05 19:00:00,1088,92.77,3
191,25029,2020-01-05 20:00:00,1000,66.66,2
9,99067,2020-01-05 21:00:00,1081,31.23,3
60,63520,2020-01-05 22:00:00,1018,69.27,1
381,80053,2020-01-05 23:00:00,1063,25.89,1
305,61464,2020-01-06 00:00:00,1052,96.69,1
225,31961,2020-01-06 01:00:00,1005,82.41,4
307,36835,2020-01-06 02:00:00,1016,43.69,3
188,37725,2020-01-06 03:00:00,1045,78.65,2
70,35357,2020-01-06 04:00:00,1071,41.46,3
293,11244,2020-01-06 05:00:00,1072,8.39,1
287,77952,2020-01-06 06:00:00,1054,70.97,1
169,58061,2020-01-06 07:00:00,1090,41.06,4
62,16490,2020-01-06 08:00:00,1099,93.1,1
349,87219,2020-01-06 09:00:00,1005,31.35,3
14,15839,2020-01-06 10:00:00,1069,84.49,3
164,34992,2020-01-06 11:00:00,1067,68.36,3
245,54938,2020-01-06 12:00:00,1085,85.48,1
335,66249,2020-01-06 13:00:00,1039,29.9,4
8,54735,2020-01-06 14:00:00,1090,46.67,3
154,60734,2020-01-06 15:00:00,1065,82.49,2
36,57080,2020-01-06 16:00:00,1008,64.74,2
48,84460,2020-01-06 17:00:00,1010,36.63,2
85,91457,2020-01-06 18:00:00,1019,51.69,3
28,34260,2020-01-06 19:00:00,1042,99.61,4
196,69607,2020-01-06 20:00:00,1057,74.44,1
208,71852,2020-01-06 21:00:00,1077,61.84,4
204,38380,2020-01-06 22:00:00,1025,82.96,1
307,94347,2020-01-06 23:00:00,1037,44.76,1
104,81257,2020-01-07 00:00:00,1093,95.06,1
230,51191,2020-01-07 01:00:00,1035,55.65,1
101,14930,2020-01-07 02:00:00,1098,33.36,3
29,14353,2020-01-07 03:00:00,1054,9.52,2
127,17832,2020-01-07 04:00:00,1005,38.19,3
338,59554,2020-01-07 05:00:00,1002,57.3,4
10,98487,2020-01-07 06:00:00,1064,70.62,1
106,64017,2020-01-07 07:00:00,1063,87.64,3
167,67298,2020-01-07 08:00:00,1057,94.45,3
257,61389,2020-01-07 09:00:00,1057,11.14,3
295,83306,2020-01-07 10:00:00,1017,60.49,1
277,35525,2020-01-07 11:00:00,1022,66.99,1
65,92092,2020-01-07 12:00:00,1095,18.03,1
271,90630,2020-01-07 13:00:00,1028,55.01,3
388,83471,2020-01-07 14:00:00,1022,34.15,3
188,78211,2020-01-07 15:00:00,1035,8.66,4
317,41280,2020-01-07 16:00:00,1069,7.52,2
138,21240,2020-01-07 17:00:00,1080,76.16,2
343,75092,2020-01-07 18:00:00,1081,61.93,1
105,79541,2020-01-07 19:00:00,1094,71.8,2
34,72851,2020-01-07 20:00:00,1005,68.84,1
380,16544,2020-01-07 21:00:00,1033,14.3,1
110,67981,2020-01-07 22:00:00,1043,16.0,3
33,27332,2020-01-07 23:00:00,1043,26.0,2
354,36836,2020-01-08 00:00:00,1026,40.51,4
231,24388,2020-01-08 01:00:00,1099,93.98,1
317,11694,2020-01-08 02:00:00,1051,67.72,1
266,96677,2020-01-08 03:00:00,1041,26.26,4
182,98202,2020-01-08 04:00:00,1024,6.54,2
340,59294,2020-01-08 05:00:00,1073,68.74,4
65,48769,2020-01-08 06:00:00,1038,62.91,2
333,49420,2020-01-08 07:00:00,1038,67.9,2
1,47855,2020-01-08 08:00:00,1011,26.86,2
133,11460,2020-01-08 09:00:00,1010,52.18,2
80,57646,2020-01-08 10:00:00,1002,36.81,2
271,51252,2020-01-08 11:00:00,1021,81.95,2
241,19835,2020-01-08 12:00:00,1003,7.87,1
28,20910,2020-01-08 13:00:00,1007,28.27,3
223,92757,2020-01-08 14:00:00,1013,60.69,1
23,18463,2020-01-08 15:00:00,1083,21.32,1
109,23336,2020-01-08 16:00:00,1087,67.6,4
107,36534,2020-01-08 17:00:00,1013,14.54,3
145,12369,2020-01-08 18:00:00,1091,3.26,3
369,35381,2020-01-08 19:00:00,1015,86.49,3
354,95094,2020-01-08 20:00:00,1031,34.01,2
397,97905,2020-01-08 21:00:00,1063,16.53,2
398,35407,2020-01-08 22:00:00,1075,18.1,2
139,72552,2020-01-08 23:00:00,1015,88.7,1
284,45939,2020-01-09 00:00:00,1051,65.79,3
298,77576,2020-01-09 01:00:00,1018,95.68,3
99,98652,2020-01-09 02:00:00,1068,80.2,1
317,36170,2020-01-09 03:00:00,1011,76.99,2
123,81908,2020-01-09 04:00:00,1092,50.48,4
320,32369,2020-01-09 05:00:00,1004,82.26,3
287,83098,2020-01-09 06:00:00,1041,41.85,1
81,54544,2020-01-09 07:00:00,1016,82.87,2
10,15900,2020-01-09 08:00:00,1071,76.02,1
8,50733,2020-01-09 09:00:00,1093,68.17,4
205,97236,2020-01-09 10:00:00,1009,33.64,4
315,10589,2020-01-09 11:00:00,1083,63.44,2
197,70044,2020-01-09 12:00:00,1015,51.17,1
198,75311,2020-01-09 13:00:00,1015,46.69,2
30,67926,2020-01-09 14:00:00,1041,99.03,1
20,80599,2020-01-09 15:00:00,1002,50.94,1
48,95553,2020-01-09 16:00:00,1022,4.17,4
130,93910,2020-01-09 17:00:00,1085,63.02,1
293,98435,2020-01-09 18:00:00,1027,73.07,1
385,59008,2020-01-09 19:00:00,1044,88.63,4
132,76794,2020-01-09 20:00:00,1099,63.64,3
356,89134,2020-01-09 21:00:00,1067,2.93,3
54,12866,2020-01-09 22:00:00,1023,12.85,3
378,62890,2020-01-09 23:00:00,1018,16.96,3
281,51504,2020-01-10 00:00:00,1074,21.91,1
387,63374,2020-01-10 01:00:00,1039,80.18,3
265,39404,2020-01-10 02:00:00,1045,31.67,3
215,75223,2020-01-10 03:00:00,1039,31.92,1
290,10637,2020-01-10 04:00:00,1061,75.8,3
43,25828,2020-01-10 05:00:00,1017,41.83,3
74,63544,2020-01-10 06:00:00,1011,7.4,2
350,55097,2020-01-10 07:00:00,1013,58.93,3
278,42022,2020-01-10 08:00:00,1081,13.88,2
326,42202,2020-01-10 09:00:00,1060,57.59,3
242,38704,2020-01-10 10:00:00,1011,78.18,1
130,33641,2020-01-10 11:00:00,1026,93.02,3
350,47479,2020-01-10 12:00:00,1005,7.64,4
194,88771,2020-01-10 13:00:00,1087,31.09,1
32,32027,2020-01-10 14:00:00,1032,65.59,3
106,52912,2020-01-10 15:00:00,1079,32.23,3
400,81474,2020-01-10 16:00:00,1049,45.65,1
204,52692,2020-01-10 17:00:00,1011,2.99,4
1,42209,2020-01-10 18:00:00,1094,69.66,1
245,67563,2020-01-10 19:00:00,1056,88.44,4
72,66738,2020-01-10 20:00:00,1052,97.71,1
306,47242,2020-01-10 21:00:00,1012,83.22,1
397,19941,2020-01-10 22:00:00,1071,4.15,2
15,17073,2020-01-10 23:00:00,1002,65.53,2
53,47827,2020-01-11 00:00:00,1063,50.07,1
8,56225,2020-01-11 01:00:00,1083,93.85,2
330,47096,2020-01-11 02:00:00,1057,90.31,3
46,60546,2020-01-11 03:00:00,1003,98.82,3
325,76457,2020-01-11 04:00:00,1044,86.33,3
114,78309,2020-01-11 05:00:00,1065,55.14,2
147,79998,2020-01-11 06:00:00,1035,71.78,2
166,96496,2020-01-11 07:00:00,1022,96.5,3
379,40268,2020-01-11 08:00:00,1018,58.23,1
139,95354,2020-01-11 09:00:00,1039,84.16,3
117,52078,2020-01-11 10:00:00,1071,94.28,2
299,11865,2020-01-11 11:00:00,1015,57.48,4
276,38887,2020-01-11 12:00:00,1057,16.76,3
277,59876,2020-01-11 13:00:00,1017,16.4,3
338,43479,2020-01-11 14:00:00,1035,12.42,2
313,50478,2020-01-11 15:00:00,1023,48.16,2
178,36401,2020-01-11 16:00:00,1000,48.53,2
330,38502,2020-01-11 17:00:00,1000,62.12,2
354,23394,2020-01-11 18:00:00,1063,48.8,3
154,19262,2020-01-11 19:00:00,1061,97.33,2
201,14487,2020-01-11 20:00:00,1035,29.84,4
366,37341,2020-01-11 21:00:00,1074,87.51,1
115,23570,2020-01-11 22:00:00,1017,10.93,2
159,67268,2020-01-11 23:00:00,1015,60.59,2
42,39605,2020-01-12 00:00:00,1016,65.18,3
247,81602,2020-01-12 01:00:00,1023,77.45,1
68,36723,2020-01-12 02:00:00,1097,50.8,1
326,79108,2020-01-12 03:00:00,1067,20.53,1
334,88206,2020-01-12 04:00:00,1098,37.53,2
196,70098,2020-01-12 05:00:00,1078,27.94,3
90,58707,2020-01-12 06:00:00,1001,42.49,3
111,59028,2020-01-12 07:00:00,1094,53.47,2
368,66921,2020-01-12 08:00:00,1072,62.88,1
359,70760,2020-01-12 09:00:00,1009,84.67,1
145,20249,2020-01-12 10:00:00,1052,91.09,3
275,77847,2020-01-12 11:00:00,1088,46.8,4
179,53839,2020-01-12 12:00:00,1050,9.78,2
241,49673,2020-01-12 13:00:00,1068,79.91,4
326,13642,2020-01-12 14:00:00,1013,48.24,4
319,16338,2020-01-12 15:00:00,1065,55.1,1
331,61761,2020-01-12 16:00:00,1081,59.98,4
153,19622,2020-01-12 17:00:00,1092,67.12,2
104,58423,2020-01-12 18:00:00,1052,89.12,3
75,52873,2020-01-12 19:00:00,1083,95.26,2
128,57565,2020-01-12 20:00:00,1063,94.08,2
199,17806,2020-01-12 21:00:00,1071,81.14,2
154,10757,2020-01-12 22:00:00,1048,89.03,2
56,31470,2020-01-12 23:00:00,1089,5.92,4
278,16220,2020-01-13 00:00:00,1061,85.06,1
345,64754,2020-01-13 01:00:00,1036,8.15,3
19,89852,2020-01-13 02:00:00,1048,74.87,1
159,32505,2020-01-13 03:00:00,1067,17.77,4
26,38288,2020-01-13 04:00:00,1032,36.65,1
169,84492,2020-01-13 05:00:00,1021,19.23,1
23,29109,2020-01-13 06:00:00,1069,44.9,4
47,13497,2020-01-13 07:00:00,1032,41.76,1
13,67326,2020-01-13 08:00:00,1027,5.76,3
217,19864,2020-01-13 09:00:00,1087,83.22,4
322,97562,2020-01-13 10:00:00,1003,85.56,3
194,84310,2020-01-13 11:00:00,1065,78.96,1
144,31017,2020-01-13 12:00:00,1076,84.91,2
73,11821,2020-01-13 13:00:00,1048,75.34,2
156,60337,2020-01-13 14:00:00,1010,93.81,4
77,55485,2020-01-13 15:00:00,1034,58.06,2
169,93557,2020-01-13 16:00:00,1038,58.68,2
287,66388,2020-01-13 17:00:00,1009,86.13,2
85,20372,2020-01-13 18:00:00,1073,35.59,4
182,81333,2020-01-13 19:00:00,1071,5.96,3
315,26283,2020-01-13 20:00:00,1068,75.24,2
297,50857,2020-01-13 21:00:00,1022,26.2,4
112,61772,2020-01-13 22:00:00,1033,47.95,3
230,69670,2020-01-13 23:00:00,1031,24.8,4
96,83133,2020-01-14 00:00:00,1015,82.88,2
168,41261,2020-01-14 01:00:00,1067,95.87,2
378,67154,2020-01-14 02:00:00,1053,6.45,1
156,16107,2020-01-14 03:00:00,1027,24.1,1
105,45561,2020-01-14 04:00:00,1059,19.77,1
193,86674,2020-01-14 05:00:00,1077,67.65,3
330,45268,2020-01-14 06:00:00,1075,43.44,4
132,41608,2020-01-14 07:00:00,1059,46.17,3
355,23138,2020-01-14 08:00:00,1084,16.55,1
382,47693,2020-01-14 09:00:00,1079,42.06,1
138,93000,2020-01-14 10:00:00,1043,31.02,2
331,31248,2020-01-14 11:00:00,1001,61.51,3
270,28632,2020-01-14 12:00:00,1022,22.51,2
38,57547,2020-01-14 13:00:00,1092,61.87,2
396,22100,2020-01-14 14:00:00,1045,38.4,4
45,57930,2020-01-14 15:00:00,1072,35.28,1
163,76861,2020-01-14 16:00:00,1053,31.25,2
331,86905,2020-01-14 17:00:00,1070,67.71,2
253,63025,2020-01-14 18:00:00,1092,56.68,1
169,85876,2020-01-14 19:00:00,1080,85.32,1
285,88944,2020-01-14 20:00:00,1008,24.92,4
274,60840,2020-01-14 21:00:00,1069,4.97,4
20,29369,2020-01-14 22:00:00,1043,19.02,2
239,28460,2020-01-14 23:00:00,1083,34.99,2
270,11461,2020-01-15 00:00:00,1073,18.79,2
310,52362,2020-01-15 01:00:00,1072,9.27,3
31,38610,2020-01-15 02:00:00,1011,45.09,4
314,30995,2020-01-15 03:00:00,1096,68.02,2
104,94716,2020-01-15 04:00:00,1031,75.41,1
170,17717,2020-01-15 05:00:00,1033,40.47,4
186,88867,2020-01-15 06:00:00,1082,48.33,4
128,89472,2020-01-15 07:00:00,1032,75.79,2
210,74022,2020-01-15 08:00:00,1063,35.92,3
281,63668,2020-01-15 09:00:00,1047,78.69,2
253,61645,2020-01-15 10:00:00,1015,96.77,3
19,39550,2020-01-15 11:00:00,1049,88.17,3
200,96151,2020-01-15 12:00:00,1022,45.91,1
220,13576,2020-01-15 13:00:00,1025,58.37,2
136,50868,2020-01-15 14:00:00,1053,71.93,3
223,56380,2020-01-15 15:00:00,1043,35.58,4
3,15728,2020-01-15 16:00:00,1036,80.12,2
236,42800,2020-01-15 17:00:00,1008,44.25,3
342,20886,2020-01-15 18:00:00,1093,84.84,4
228,89614,2020-01-15 19:00:00,1012,26.22,1
142,79909,2020-01-15 20:00:00,1059,2.13,1
9,57236,2020-01-15 21:00:00,1079,63.64,2
190,55805,2020-01-15 22:00:00,1001,45.74,2
350,42532,2020-01-15 23:00:00,1094,6.92,2
165,38688,2020-01-16 00:00:00,1059,49.27,2
139,21063,2020-01-16 01:00:00,1056,17.69,2
276,33089,2020-01-16 02:00:00,1042,63.35,3
291,65942,2020-01-16 03:00:00,1018,45.06,4
53,61829,2020-01-16 04:00:00,1010,17.94,2
175,60553,2020-01-16 05:00:00,1077,41.78,4
110,43585,2020-01-16 06:00:00,1046,24.04,3
203,81739,2020-01-16 07:00:00,1088,65.66,3
136,69004,2020-01-16 08:00:00,1062,30.22,3
4,12438,2020-01-16 09:00:00,1006,82.38,2
155,33212,2020-01-16 10:00:00,1078,2.4,1
172,60362,2020-01-16 11:00:00,1093,40.94,1
358,82177,2020-01-16 12:00:00,1030,62.09,2
47,26983,2020-01-16 13:00:00,1087,3.24,2
94,24026,2020-01-16 14:00:00,1054,22.37,2
48,60998,2020-01-16 15:00:00,1024,33.41,3
240,65744,2020-01-16 16:00:00,1071,3.16,1
347,67013,2020-01-16 17:00:00,1029,55.12,1
213,61039,2020-01-16 18:00:00,1035,63.46,4
340,59831,2020-01-16 19:00:00,1049,23.52,4
324,95172,2020-01-16 20:00:00,1013,54.8,1
139,44603,2020-01-16 21:00:00,1028,99.91,1
205,87758,2020-01-16 22:00:00,1026,88.81,3
381,77713,2020-01-16 23:00:00,1049,6.81,4
73,23105,2020-01-17 00:00:00,1035,13.66,2
4,77182,2020-01-17 01:00:00,1033,49.95,3
76,62147,2020-01-17 02:00:00,1020,25.27,4
329,85400,2020-01-17 03:00:00,1037,9.02,2
77,56434,2020-01-17 04:00:00,1074,26.2,2
304,36515,2020-01-17 05:00:00,1096,7.06,1
256,99298,2020-01-17 06:00:00,1078,53.46,1
102,68001,2020-01-17 07:00:00,1075,49.53,2
106,68397,2020-01-17 08:00:00,1087,1.63,2
333,71415,2020-01-17 09:00:00,1049,48.77,1
39,26960,2020-01-17 10:00:00,1036,52.46,1
314,91838,2020-01-17 11:00:00,1074,60.96,1
275,55778,2020-01-17 12:00:00,1018,97.04,1
88,40941,2020-01-17 13:00:00,1000,98.29,4
211,50955,2020-01-17 14:00:00,1080,53.17,1
369,88565,2020-01-17 15:00:00,1039,84.67,3
77,66908,2020-01-17 16:00:00,1054,9.43,3
77,74067,2020-01-17 17:00:00,1079,53.58,3
28,65696,2020-01-17 18:00:00,1025,68.21,1
245,28429,2020-01-17 19:00:00,1042,56.91,2
66,86676,2020-01-17 20:00:00,1058,23.84,2
266,24847,2020-01-17 21:00:00,1050,7.2,4
382,57191,2020-01-17 22:00:00,1014,39.28,1
205,44256,2020-01-17 23:00:00,1007,65.12,3
58,38774,2020-01-18 00:00:00,1093,99.18,2
201,19127,2020-01-18 01:00:00,1013,24.42,1
225,38205,2020-01-18 02:00:00,1096,91.86,3
142,91163,2020-01-18 03:00:00,1006,7.76,3
381,68764,2020-01-18 04:00:00,1017,93.17,3
368,48664,2020-01-18 05:00:00,1011,83.4,3
84,66795,2020-01-18 06:00:00,1001,3.07,3
143,42333,2020-01-18 07:00:00,1049,30.52,4
352,46079,2020-01-18 08:00:00,1092,6.04,3
33,94225,2020-01-18 09:00:00,1020,99.56,4
152,34259,2020-01-18 10:00:00,1006,43.36,3
158,36571,2020-01-18 11:00:00,1090,66.56,3
141,61119,2020-01-18 12:00:00,1011,24.18,3
251,18009,2020-01-18 13:00:00,1083,93.44,3
303,71829,2020-01-18 14:00:00,1056,28.14,4
112,48230,2020-01-18 15:00:00,1077,26.76,1
144,66049,2020-01-18 16:00:00,1073,32.15,2
209,46498,2020-01-18 17:00:00,1022,46.79,4
224,38820,2020-01-18 18:00:00,1029,2.83,4
43,50315,2020-01-18 19:00:00,1057,60.19,4
264,42795,2020-01-18 20:00:00,1094,4.13,1
244,95411,2020-01-18 21:00:00,1051,54.38,2
3,49191,2020-01-18 22:00:00,1055,46.33,1
125,64453,2020-01-18 23:00:00,1009,25.01,2
268,22453,2020-01-19 00:00:00,1018,33.65,2
84,60325,2020-01-19 01:00:00,1018,70.86,2
16,59490,2020-01-19 02:00:00,1086,1.95,1
334,84796,2020-01-19 03:00:00,1058,32.35,2
59,59993,2020-01-19 04:00:00,1043,68.35,3
177,55706,2020-01-19 05:00:00,1058,16.08,4
63,52817,2020-01-19 06:00:00,1095,56.48,2
49,74544,2020-01-19 07:00:00,1083,17.72,4
307,65710,2020-01-19 08:00:00,1003,16.32,1
246,60799,2020-01-19 09:00:00,1096,77.46,1
289,70964,2020-01-19 10:00:00,1064,27.39,3
286,63678,2020-01-19 11:00:00,1012,38.2,2
332,81150,2020-01-19 12:00:00,1066,73.27,4
15,70438,2020-01-19 13:00:00,1011,18.77,4
338,87223,2020-01-19 14:00:00,1092,53.64,4
255,71926,2020-01-19 15:00:00,1054,91.86,1
92,13801,2020-01-19 16:00:00,1060,55.83,2
279,51048,2020-01-19 17:00:00,1094,5.84,3
206,50144,2020-01-19 18:00:00,1040,59.38,3
94,20148,2020-01-19 19:00:00,1035,9.93,1
225,92819,2020-01-19 20:00:00,1001,28.93,2
301,29861,2020-01-19 21:00:00,1021,85.12,3
318,71717,2020-01-19 22:00:00,1021,2.1,3
199,32480,2020-01-19 23:00:00,1040,8.62,1
271,28637,2020-01-20 00:00:00,1094,36.97,4
234,54621,2020-01-20 01:00:00,1013,99.94,3
46,70304,2020-01-20 02:00:00,1092,29.89,1
64,57431,2020-01-20 03:00:00,1034,16.57,3
230,98921,2020-01-20 04:00:00,1049,55.39,3
249,66172,2020-01-20 05:00:00,1008,52.41,1
246,35437,2020-01-20 06:00:00,1095,45.51,1
75,18149,2020-01-20 07:00:00,1058,94.72,2
157,24671,2020-01-20 08:00:00,1055,28.73,3
223,33119,2020-01-20 09:00:00,1090,30.04,4
190,56117,2020-01-20 10:00:00,1009,14.89,4
52,26279,2020-01-20 11:00:00,1024,70.03,2
88,78835,2020-01-20 12:00:00,1044,32.82,2
313,14803,2020-01-20 13:00:00,1096,80.47,1
339,92897,2020-01-20 14:00:00,1010,97.2,4
66,70805,2020-01-20 15:00:00,1008,5.32,3
150,28201,2020-01-20 16:00:00,1006,99.32,1
20,38634,2020-01-20 17:00:00,1070,26.16,3
33,24760,2020-01-20 18:00:00,1033,42.59,4
328,20826,2020-01-20 19:00:00,1082,78.0,1
281,96821,2020-01-20 20:00:00,1019,66.87,3
46,55775,2020-01-20 21:00:00,1088,78.07,2
73,84676,2020-01-20 22:00:00,1004,47.17,3
354,16798,2020-01-20 23:00:00,1092,91.69,3
313,76103,2020-01-21 00:00:00,1054,79.2,1
343,87160,2020-01-21 01:00:00,1090,31.61,4
133,87751,2020-01-21 02:00:00,1088,94.9,3
55,83502,2020-01-21 03:00:00,1014,96.14,3
61,61410,2020-01-21 04:00:00,1047,42.09,3
345,50888,2020-01-21 05:00:00,1003,65.54,3
8,59047,2020-01-21 06:00:00,1077,81.66,2
272,55955,2020-01-21 07:00:00,1080,81.91,4
246,11982,2020-01-21 08:00:00,1020,2.4,4
176,43864,2020-01-21 09:00:00,1079,63.27,1
116,89118,2020-01-21 10:00:00,1089,97.4,3
317,95490,2020-01-21 11:00:00,1008,23.9,1
271,49265,2020-01-21 12:00:00,1065,79.77,2
193,56313,2020-01-21 13:00:00,1078,53.89,2
150,54350,2020-01-21 14:00:00,1034,22.93,3
131,25378,2020-01-21 15:00:00,1087,6.05,1
102,79815,2020-01-21 16:00:00,1050,76.23,1
310,37924,2020-01-21 17:00:00,1077,32.33,4
270,92593,2020-01-21 18:00:00,1036,38.18,1
292,17312,2020-01-21 19:00:00,1005,49.04,2
210,40353,2020-01-21 20:00:00,1081,51.21,2
361,96450,2020-01-21 21:00:00,1085,21.41,3
338,26192,2020-01-21 22:00:00,1081,67.39,1
67,27450,2020-01-21 23:00:00,1050,69.56,1
10,15432,2020-01-22 00:00:00,1065,15.09,2
49,67225,2020-01-22 01:00:00,1095,53.76,3
111,88711,2020-01-22 02:00:00,1016,61.32,4
321,75604,2020-01-22 03:00:00,1064,19.44,4
219,20295,2020-01-22 04:00:00,1008,89.55,3
57,16774,2020-01-22 05:00:00,1012,48.8,3
283,22190,2020-01-22 06:00:00,1099,12.39,4
113,41286,2020-01-22 07:00:00,1057,34.11,2
133,86325,2020-01-22 08:00:00,1029,48.22,1
71,82427,2020-01-22 09:00:00,1030,2.0,4
83,97513,2020-01-22 10:00:00,1022,4.16,3
57,74014,2020-01-22 11:00:00,1062,6.5,3
376,85852,2020-01-22 12:00:00,1027,54.28,1
349,65256,2020-01-22 13:00:00,1058,34.27,3
271,68630,2020-01-22 14:00:00,1009,89.42,2
111,72771,2020-01-22 15:00:00,1088,56.36,3
357,61715,2020-01-22 16:00:00,1099,76.23,1
375,17466,2020-01-22 17:00:00,1089,69.03,4
76,27637,2020-01-22 18:00:00,1025,52.51,2
158,78745,2020-01-22 19:00:00,1076,74.73,3
20,46317,2020-01-22 20:00:00,1016,54.93,1
131,59766,2020-01-22 21:00:00,1039,39.16,4
329,13078,2020-01-22 22:00:00,1067,44.14,4
122,37299,2020-01-22 23:00:00,1022,84.01,1
41,13543,2020-01-23 00:00:00,1034,56.76,4
167,61052,2020-01-23 01:00:00,1074,38.35,4
130,32064,2020-01-23 02:00:00,1075,18.79,4
23,82287,2020-01-23 03:00:00,1008,50.04,4
279,90442,2020-01-23 04:00:00,1078,25.99,1
251,93632,2020-01-23 05:00:00,1044,95.6,1
400,24425,2020-01-23 06:00:00,1036,49.61,3
9,61481,2020-01-23 07:00:00,1068,1.89,3
13,87347,2020-01-23 08:00:00,1018,10.19,2
307,93114,2020-01-23 09:00:00,1074,29.15,4
320,82317,2020-01-23 10:00:00,1072,10.12,4
52,96826,2020-01-23 11:00:00,1098,89.5,2
209,60530,2020-01-23 12:00:00,1026,85.58,1
38,91099,2020-01-23 13:00:00,1012,97.12,1
100,35888,2020-01-23 14:00:00,1056,70.94,2
193,37491,2020-01-23 15:00:00,1059,64.9,3
