hshd_num,basket_num,date,product_num,spend,units,age,income,children,loyalty,department,commodity,brand
150,82752,2020-01-02 20:00:00,1094,23.02,3,69,45305,2,No,Beverages,Organic,Private
146,87248,2020-01-02 21:00:00,1063,37.45,3,54,124297,1,No,Dairy,Regular,Private
204,80441,2020-01-02 22:00:00,1030,59.81,3,47,80517,1,Yes,Dairy,Organic,National
362,58534,2020-01-02 23:00:00,1052,69.64,2,33,41023,3,No,Dairy,Regular,Private
299,37930,2020-01-03 00:00:00,1093,72.31,2,44,45485,3,No,Dairy,Regular,National
167,99042,2020-01-03 01:00:00,1083,48.15,3,68,90692,2,Yes,Dairy,Organic,National
201,17288,2020-01-03 02:00:00,1071,8.61,3,26,71555,0,No,Snacks,Organic,National
134,91122,2020-01-03 03:00:00,1043,50.11,4,63,119643,0,Yes,Dairy,Organic,National
211,71518,2020-01-03 04:00:00,1029,34.13,2,68,93932,0,No,Grocery,Organic,Private
48,42400,2020-01-03 05:00:00,1034,66.11,2,26,86556,0,Yes,Grocery,Regular,National
126,11567,2020-01-03 06:00:00,1020,19.05,1,59,123610,1,Yes,Beverages,Regular,Private
239,57878,2020-01-03 07:00:00,1062,40.0,3,44,119780,2,Yes,Grocery,Regular,Private
7,58850,2020-01-03 08:00:00,1091,96.65,3,63,86179,0,No,Dairy,Regular,Private
272,11094,2020-01-03 09:00:00,1016,9.8,3,44,84693,0,Yes,Beverages,Regular,National
385,21135,2020-01-03 10:00:00,1011,60.63,2,26,108752,1,No,Snacks,Organic,National
371,89044,2020-01-03 11:00:00,1017,9.97,4,37,91529,3,Yes,Grocery,Organic,Private
37,55113,2020-01-03 12:00:00,1091,16.54,2,61,104740,1,No,Dairy,Regular,Private
211,68791,2020-01-03 13:00:00,1059,60.89,1,68,93932,0,No,Dairy,Regular,National
165,19684,2020-01-03 14:00:00,1066,44.96,1,52,135891,3,Yes,Snacks,Organic,National
125,81727,2020-01-03 15:00:00,1014,55.3,4,25,131042,2,No,Dairy,Organic,National
337,93378,2020-01-03 16:00:00,1015,88.11,3,59,91642,3,Yes,Beverages,Regular,Private
192,68552,2020-01-03 17:00:00,1021,81.91,1,56,101180,1,Yes,Snacks,Regular,Private
218,18046,2020-01-03 18:00:00,1094,88.91,2,41,112637,2,No,Beverages,Organic,Private
214,14934,2020-01-03 19:00:00,1062,62.01,1,30,66939,3,Yes,Grocery,Regular,Private
62,69556,2020-01-03 20:00:00,1030,49.47,1,66,97215,3,Yes,Dairy,Organic,National
328,56806,2020-01-03 21:00:00,1000,46.46,4,54,97641,0,Yes,Beverages,Regular,National
381,11354,2020-01-03 22:00:00,1074,74.24,4,47,134346,0,Yes,Dairy,Regular,National
161,63046,2020-01-03 23:00:00,1005,52.61,2,66,56092,3,Yes,Beverages,Organic,National
66,75064,2020-01-04 00:00:00,1086,11.47,3,50,114664,3,Yes,Dairy,Organic,Private
286,67184,2020-01-04 01:00:00,1008,15.05,4,53,65909,3,No,Dairy,Regular,Private
239,12963,2020-01-04 02:00:00,1051,36.35,4,44,119780,2,Yes,Dairy,Regular,National
20,37424,2020-01-04 03:00:00,1079,7.71,3,68,121794,1,No,Grocery,Regular,Private
188,90039,2020-01-04 04:00:00,1061,24.68,1,68,91476,0,Yes,Grocery,Organic,National
82,13042,2020-01-04 05:00:00,1057,65.98,2,48,124758,0,Yes,Grocery,Regular,National
363,17139,2020-01-04 06:00:00,1018,2.23,2,67,51447,0,Yes,Dairy,Organic,Private
202,21226,2020-01-04 07:00:00,1012,60.81,1,26,76959,2,No,Beverages,Organic,Private
132,90298,2020-01-04 08:00:00,1031,77.46,3,50,99449,1,No,Grocery,Regular,National
37,93652,2020-01-04 09:00:00,1099,17.85,3,61,104740,1,No,Grocery,Organic,National
132,48108,2020-01-04 10:00:00,1008,18.92,4,50,99449,1,No,Dairy,Regular,Private
77,80647,2020-01-04 11:00:00,1048,3.86,3,64,59124,1,Yes,Snacks,Organic,Private
89,78617,2020-01-04 12:00:00,1036,51.73,2,69,134185,0,Yes,Snacks,Organic,National
253,39815,2020-01-04 13:00:00,1030,65.8,2,55,102267,2,Yes,Dairy,Organic,National
344,17802,2020-01-04 14:00:00,1030,46.23,2,42,144065,1,No,Dairy,Organic,National
194,52230,2020-01-04 15:00:00,1058,39.56,3,65,142856,0,Yes,Dairy,Organic,Private
176,73372,2020-01-04 16:00:00,1054,45.99,1,51,144352,2,Yes,Grocery,Organic,National
33,64020,2020-01-04 17:00:00,1018,78.37,2,40,81990,0,Yes,Dairy,Organic,Private
58,93449,2020-01-04 18:00:00,1062,4.32,2,64,89638,0,No,Grocery,Regular,Private
201,27465,2020-01-04 19:00:00,1001,78.6,1,26,71555,0,No,Beverages,Organic,Private
28,17994,2020-01-04 20:00:00,1044,66.97,4,68,55945,0,No,Dairy,Organic,National
35,13531,2020-01-04 21:00:00,1095,24.9,3,68,119480,3,No,Dairy,Regular,National
125,19343,2020-01-04 22:00:00,1042,52.95,2,25,131042,2,No,Beverages,Organic,Private
394,69066,2020-01-04 23:00:00,1097,5.88,3,39,75445,3,Yes,Grocery,Regular,National
321,16229,2020-01-05 00:00:00,1000,38.58,2,29,58016,2,No,Beverages,Regular,National
42,92124,2020-01-05 01:00:00,1084,18.23,2,42,76175,0,Yes,Grocery,Regular,Private
85,98704,2020-01-05 02:00:00,1060,3.21,4,69,86573,0,No,Grocery,Regular,Private
393,54789,2020-01-05 03:00:00,1002,36.35,1,30,148012,1,No,Grocery,Regular,Private
188,54069,2020-01-05 04:00:00,1090,72.89,1,68,91476,0,Yes,Dairy,Regular,National
111,97402,2020-01-05 05:00:00,1043,92.18,1,33,124704,1,No,Dairy,Organic,National
271,19524,2020-01-05 06:00:00,1006,66.56,4,27,118092,3,No,Dairy,Regular,National
325,98074,2020-01-05 07:00:00,1032,40.8,4,41,133333,2,No,Beverages,Organic,Private
105,96762,2020-01-05 08:00:00,1008,99.95,1,29,34611,3,Yes,Dairy,Regular,Private
320,73103,2020-01-05 09:00:00,1029,29.01,3,57,129835,3,No,Grocery,Organic,Private
41,18103,2020-01-05 10:00:00,1017,19.53,3,63,46896,2,Yes,Grocery,Organic,Private
215,68581,2020-01-05 11:00:00,1055,46.9,4,56,99896,0,Yes,Dairy,Organic,Private
71,93938,2020-01-05 12:00:00,1089,50.99,3,38,74078,3,Yes,Dairy,Organic,Private
56,64203,2020-01-05 13:00:00,1083,36.13,1,41,46964,0,No,Dairy,Organic,National
236,25090,2020-01-05 14:00:00,1030,69.85,2,50,57192,2,Yes,Dairy,Organic,National
281,25915,2020-01-05 15:00:00,1071,19.2,3,44,87854,2,Yes,Snacks,Organic,National
105,51477,2020-01-05 16:00:00,1062,51.52,1,29,34611,3,Yes,Grocery,Regular,Private
390,66987,2020-01-05 17:00:00,1086,50.51,1,46,112844,1,Yes,Dairy,Organic,Private
375,63238,2020-01-05 18:00:00,1049,82.55,1,44,61921,2,Yes,Grocery,Organic,Private
162,97047,2020-01-05 19:00:00,1088,92.77,3,69,41338,3,No,Beverages,Organic,National
191,25029,2020-01-05 20:00:00,1000,66.66,2,56,50150,1,No,Beverages,Regular,National
9,99067,2020-01-05 21:00:00,1081,31.23,3,47,99678,2,Yes,Grocery,Regular,National
60,63520,2020-01-05 22:00:00,1018,69.27,1,26,115067,0,Yes,Dairy,Organic,Private
381,80053,2020-01-05 23:00:00,1063,25.89,1,47,134346,0,Yes,Dairy,Regular,Private
305,61464,2020-01-06 00:00:00,1052,96.69,1,36,33709,0,No,Dairy,Regular,Private
225,31961,2020-01-06 01:00:00,1005,82.41,4,35,38335,1,Yes,Beverages,Organic,National
307,36835,2020-01-06 02:00:00,1016,43.69,3,46,85771,1,No,Beverages,Regular,National
188,37725,2020-01-06 03:00:00,1045,78.65,2,68,91476,0,Yes,Grocery,Regular,Private
70,35357,2020-01-06 04:00:00,1071,41.46,3,60,84340,2,Yes,Snacks,Organic,National
293,11244,2020-01-06 05:00:00,1072,8.39,1,60,56790,1,No,Grocery,Organic,Private
287,77952,2020-01-06 06:00:00,1054,70.97,1,42,119339,0,No,Grocery,Organic,National
169,58061,2020-01-06 07:00:00,1090,41.06,4,54,122920,2,No,Dairy,Regular,National
62,16490,2020-01-06 08:00:00,1099,93.1,1,66,97215,3,Yes,Grocery,Organic,National
349,87219,2020-01-06 09:00:00,1005,31.35,3,64,82638,2,Yes,Beverages,Organic,National
14,15839,2020-01-06 10:00:00,1069,84.49,3,64,135103,1,No,Dairy,Organic,National
164,34992,2020-01-06 11:00:00,1067,68.36,3,52,37543,3,No,Grocery,Organic,Private
245,54938,2020-01-06 12:00:00,1085,85.48,1,63,39348,2,No,Grocery,Organic,Private
335,66249,2020-01-06 13:00:00,1039,29.9,4,53,123045,3,Yes,Dairy,Organic,National
8,54735,2020-01-06 14:00:00,1090,46.67,3,43,62093,0,Yes,Dairy,Regular,National
154,60734,2020-01-06 15:00:00,1065,82.49,2,60,87458,2,Yes,Beverages,Regular,Private
36,57080,2020-01-06 16:00:00,1008,64.74,2,27,130235,2,No,Dairy,Regular,Private
48,84460,2020-01-06 17:00:00,1010,36.63,2,26,86556,0,Yes,Beverages,Organic,Private
85,91457,2020-01-06 18:00:00,1019,51.69,3,69,86573,0,No,Dairy,Regular,Private
28,34260,2020-01-06 19:00:00,1042,99.61,4,68,55945,0,No,Beverages,Organic,Private
196,69607,2020-01-06 20:00:00,1057,74.44,1,63,51352,1,Yes,Grocery,Regular,National
208,71852,2020-01-06 21:00:00,1077,61.84,4,25,77280,2,No,Dairy,Organic,Private
204,38380,2020-01-06 22:00:00,1025,82.96,1,47,80517,1,Yes,Beverages,Regular,Private
307,94347,2020-01-06 23:00:00,1037,44.76,1,46,85771,1,No,Grocery,Organic,Private
104,81257,2020-01-07 00:00:00,1093,95.06,1,57,46364,3,Yes,Dairy,Regular,National
230,51191,2020-01-07 01:00:00,1035,55.65,1,40,41130,1,No,Grocery,Organic,Private
101,14930,2020-01-07 02:00:00,1098,33.36,3,32,90160,2,Yes,Snacks,Organic,National
29,14353,2020-01-07 03:00:00,1054,9.52,2,49,120852,1,No,Grocery,Organic,National
127,17832,2020-01-07 04:00:00,1005,38.19,3,61,133691,2,Yes,Beverages,Organic,National
338,59554,2020-01-07 05:00:00,1002,57.3,4,57,106539,2,Yes,Grocery,Regular,Private
10,98487,2020-01-07 06:00:00,1064,70.62,1,35,110738,3,Yes,Dairy,Regular,National
106,64017,2020-01-07 07:00:00,1063,87.64,3,66,57663,1,Yes,Dairy,Regular,Private
167,67298,2020-01-07 08:00:00,1057,94.45,3,68,90692,2,Yes,Grocery,Regular,National
257,61389,2020-01-07 09:00:00,1057,11.14,3,31,130843,0,No,Grocery,Regular,National
295,83306,2020-01-07 10:00:00,1017,60.49,1,28,55289,1,No,Grocery,Organic,Private
277,35525,2020-01-07 11:00:00,1022,66.99,1,32,56432,0,Yes,Dairy,Organic,National
65,92092,2020-01-07 12:00:00,1095,18.03,1,42,102789,0,Yes,Dairy,Regular,National
271,90630,2020-01-07 13:00:00,1028,55.01,3,27,118092,3,No,Snacks,Regular,National
388,83471,2020-01-07 14:00:00,1022,34.15,3,46,65547,1,No,Dairy,Organic,National
188,78211,2020-01-07 15:00:00,1035,8.66,4,68,91476,0,Yes,Grocery,Organic,Private
317,41280,2020-01-07 16:00:00,1069,7.52,2,54,91629,1,Yes,Dairy,Organic,National
138,21240,2020-01-07 17:00:00,1080,76.16,2,39,68494,3,Yes,Grocery,Regular,Private
343,75092,2020-01-07 18:00:00,1081,61.93,1,27,140008,3,Yes,Grocery,Regular,National
105,79541,2020-01-07 19:00:00,1094,71.8,2,29,34611,3,Yes,Beverages,Organic,Private
34,72851,2020-01-07 20:00:00,1005,68.84,1,39,31150,0,Yes,Beverages,Organic,National
380,16544,2020-01-07 21:00:00,1033,14.3,1,36,50159,2,Yes,Dairy,Organic,Private
110,67981,2020-01-07 22:00:00,1043,16.0,3,31,60977,1,No,Dairy,Organic,National
33,27332,2020-01-07 23:00:00,1043,26.0,2,40,81990,0,Yes,Dairy,Organic,National
354,36836,2020-01-08 00:00:00,1026,40.51,4,26,98866,0,No,Grocery,Regular,Private
231,24388,2020-01-08 01:00:00,1099,93.98,1,53,117508,3,No,Grocery,Organic,National
317,11694,2020-01-08 02:00:00,1051,67.72,1,54,91629,1,Yes,Dairy,Regular,National
266,96677,2020-01-08 03:00:00,1041,26.26,4,33,92856,1,Yes,Dairy,Regular,National
182,98202,2020-01-08 04:00:00,1024,6.54,2,32,95510,1,Yes,Beverages,Organic,National
340,59294,2020-01-08 05:00:00,1073,68.74,4,56,121362,1,Yes,Snacks,Organic,Private
65,48769,2020-01-08 06:00:00,1038,62.91,2,42,102789,0,Yes,Dairy,Regular,Private
333,49420,2020-01-08 07:00:00,1038,67.9,2,61,133214,1,Yes,Dairy,Regular,Private
1,47855,2020-01-08 08:00:00,1011,26.86,2,63,144692,1,Yes,Snacks,Organic,National
133,11460,2020-01-08 09:00:00,1010,52.18,2,38,112986,3,No,Beverages,Organic,Private
80,57646,2020-01-08 10:00:00,1002,36.81,2,69,138761,1,No,Grocery,Regular,Private
271,51252,2020-01-08 11:00:00,1021,81.95,2,27,118092,3,No,Snacks,Regular,Private
241,19835,2020-01-08 12:00:00,1003,7.87,1,31,51689,2,No,Grocery,Organic,National
28,20910,2020-01-08 13:00:00,1007,28.27,3,68,55945,0,No,Grocery,Organic,National
223,92757,2020-01-08 14:00:00,1013,60.69,1,30,90921,2,Yes,Dairy,Regular,National
23,18463,2020-01-08 15:00:00,1083,21.32,1,26,112750,1,Yes,Dairy,Organic,National
109,23336,2020-01-08 16:00:00,1087,67.6,4,52,134182,1,No,Grocery,Organic,National
107,36534,2020-01-08 17:00:00,1013,14.54,3,63,81991,1,No,Dairy,Regular,National
145,12369,2020-01-08 18:00:00,1091,3.26,3,28,123008,0,Yes,Dairy,Regular,Private
369,35381,2020-01-08 19:00:00,1015,86.49,3,49,39337,1,Yes,Beverages,Regular,Private
354,95094,2020-01-08 20:00:00,1031,34.01,2,26,98866,0,No,Grocery,Regular,National
397,97905,2020-01-08 21:00:00,1063,16.53,2,57,79407,0,No,Dairy,Regular,Private
398,35407,2020-01-08 22:00:00,1075,18.1,2,32,100340,0,Yes,Snacks,Organic,National
139,72552,2020-01-08 23:00:00,1015,88.7,1,50,33373,3,Yes,Beverages,Regular,Private
284,45939,2020-01-09 00:00:00,1051,65.79,3,59,31324,2,No,Dairy,Regular,National
298,77576,2020-01-09 01:00:00,1018,95.68,3,45,124246,2,Yes,Dairy,Organic,Private
99,98652,2020-01-09 02:00:00,1068,80.2,1,35,130793,1,No,Dairy,Regular,National
317,36170,2020-01-09 03:00:00,1011,76.99,2,54,91629,1,Yes,Snacks,Organic,National
123,81908,2020-01-09 04:00:00,1092,50.48,4,51,34000,3,No,Beverages,Regular,Private
320,32369,2020-01-09 05:00:00,1004,82.26,3,57,129835,3,No,Dairy,Organic,Private
287,83098,2020-01-09 06:00:00,1041,41.85,1,42,119339,0,No,Dairy,Regular,National
81,54544,2020-01-09 07:00:00,1016,82.87,2,42,65247,3,No,Beverages,Regular,National
10,15900,2020-01-09 08:00:00,1071,76.02,1,35,110738,3,Yes,Snacks,Organic,National
8,50733,2020-01-09 09:00:00,1093,68.17,4,43,62093,0,Yes,Dairy,Regular,National
205,97236,2020-01-09 10:00:00,1009,33.64,4,61,149180,2,Yes,Grocery,Regular,Private
315,10589,2020-01-09 11:00:00,1083,63.44,2,58,138492,2,Yes,Dairy,Organic,National
197,70044,2020-01-09 12:00:00,1015,51.17,1,26,85069,0,No,Beverages,Regular,Private
198,75311,2020-01-09 13:00:00,1015,46.69,2,27,141888,2,Yes,Beverages,Regular,Private
30,67926,2020-01-09 14:00:00,1041,99.03,1,51,62217,0,Yes,Dairy,Regular,National
20,80599,2020-01-09 15:00:00,1002,50.94,1,68,121794,1,No,Grocery,Regular,Private
48,95553,2020-01-09 16:00:00,1022,4.17,4,26,86556,0,Yes,Dairy,Organic,National
130,93910,2020-01-09 17:00:00,1085,63.02,1,25,68304,0,Yes,Grocery,Organic,Private
293,98435,2020-01-09 18:00:00,1027,73.07,1,60,56790,1,No,Dairy,Organic,Private
385,59008,2020-01-09 19:00:00,1044,88.63,4,26,108752,1,No,Dairy,Organic,National
132,76794,2020-01-09 20:00:00,1099,63.64,3,50,99449,1,No,Grocery,Organic,National
356,89134,2020-01-09 21:00:00,1067,2.93,3,66,71430,0,Yes,Grocery,Organic,Private
54,12866,2020-01-09 22:00:00,1023,12.85,3,59,59375,0,No,Snacks,Regular,National
378,62890,2020-01-09 23:00:00,1018,16.96,3,40,133268,0,Yes,Dairy,Organic,Private
281,51504,2020-01-10 00:00:00,1074,21.91,1,44,87854,2,Yes,Dairy,Regular,National
387,63374,2020-01-10 01:00:00,1039,80.18,3,47,87043,2,No,Dairy,Organic,National
265,39404,2020-01-10 02:00:00,1045,31.67,3,56,69081,1,No,Grocery,Regular,Private
215,75223,2020-01-10 03:00:00,1039,31.92,1,56,99896,0,Yes,Dairy,Organic,National
290,10637,2020-01-10 04:00:00,1061,75.8,3,59,102124,1,Yes,Grocery,Organic,National
43,25828,2020-01-10 05:00:00,1017,41.83,3,28,37805,1,Yes,Grocery,Organic,Private
74,63544,2020-01-10 06:00:00,1011,7.4,2,32,125981,1,Yes,Snacks,Organic,National
350,55097,2020-01-10 07:00:00,1013,58.93,3,48,82736,2,Yes,Dairy,Regular,National
278,42022,2020-01-10 08:00:00,1081,13.88,2,60,113285,1,No,Grocery,Regular,National
326,42202,2020-01-10 09:00:00,1060,57.59,3,68,141732,2,Yes,Grocery,Regular,Private
242,38704,2020-01-10 10:00:00,1011,78.18,1,65,41174,2,Yes,Snacks,Organic,National
130,33641,2020-01-10 11:00:00,1026,93.02,3,25,68304,0,Yes,Grocery,Regular,Private
350,47479,2020-01-10 12:00:00,1005,7.64,4,48,82736,2,Yes,Beverages,Organic,National
194,88771,2020-01-10 13:00:00,1087,31.09,1,65,142856,0,Yes,Grocery,Organic,National
32,32027,2020-01-10 14:00:00,1032,65.59,3,52,35949,2,Yes,Beverages,Organic,Private
106,52912,2020-01-10 15:00:00,1079,32.23,3,66,57663,1,Yes,Grocery,Regular,Private
400,81474,2020-01-10 16:00:00,1049,45.65,1,68,105672,0,Yes,Grocery,Organic,Private
204,52692,2020-01-10 17:00:00,1011,2.99,4,47,80517,1,Yes,Snacks,Organic,National
1,42209,2020-01-10 18:00:00,1094,69.66,1,63,144692,1,Yes,Beverages,Organic,Private
245,67563,2020-01-10 19:00:00,1056,88.44,4,63,39348,2,No,Beverages,Organic,Private
72,66738,2020-01-10 20:00:00,1052,97.71,1,55,108832,2,No,Dairy,Regular,Private
306,47242,2020-01-10 21:00:00,1012,83.22,1,46,60355,0,Yes,Beverages,Organic,Private
397,19941,2020-01-10 22:00:00,1071,4.15,2,57,79407,0,No,Snacks,Organic,National
15,17073,2020-01-10 23:00:00,1002,65.53,2,48,124476,3,No,Grocery,Regular,Private
53,47827,2020-01-11 00:00:00,1063,50.07,1,32,83222,0,No,Dairy,Regular,Private
8,56225,2020-01-11 01:00:00,1083,93.85,2,43,62093,0,Yes,Dairy,Organic,National
330,47096,2020-01-11 02:00:00,1057,90.31,3,30,141276,3,No,Grocery,Regular,National
46,60546,2020-01-11 03:00:00,1003,98.82,3,33,50056,2,No,Grocery,Organic,National
325,76457,2020-01-11 04:00:00,1044,86.33,3,41,133333,2,No,Dairy,Organic,National
114,78309,2020-01-11 05:00:00,1065,55.14,2,58,118223,2,No,Beverages,Regular,Private
147,79998,2020-01-11 06:00:00,1035,71.78,2,61,55351,2,Yes,Grocery,Organic,Private
166,96496,2020-01-11 07:00:00,1022,96.5,3,68,63496,0,Yes,Dairy,Organic,National
379,40268,2020-01-11 08:00:00,1018,58.23,1,38,34835,2,Yes,Dairy,Organic,Private
139,95354,2020-01-11 09:00:00,1039,84.16,3,50,33373,3,Yes,Dairy,Organic,National
117,52078,2020-01-11 10:00:00,1071,94.28,2,48,48071,3,No,Snacks,Organic,National
299,11865,2020-01-11 11:00:00,1015,57.48,4,44,45485,3,No,Beverages,Regular,Private
276,38887,2020-01-11 12:00:00,1057,16.76,3,35,72348,0,Yes,Grocery,Regular,National
277,59876,2020-01-11 13:00:00,1017,16.4,3,32,56432,0,Yes,Grocery,Organic,Private
338,43479,2020-01-11 14:00:00,1035,12.42,2,57,106539,2,Yes,Grocery,Organic,Private
313,50478,2020-01-11 15:00:00,1023,48.16,2,51,82224,3,Yes,Snacks,Regular,National
178,36401,2020-01-11 16:00:00,1000,48.53,2,65,115999,0,Yes,Beverages,Regular,National
330,38502,2020-01-11 17:00:00,1000,62.12,2,30,141276,3,No,Beverages,Regular,National
354,23394,2020-01-11 18:00:00,1063,48.8,3,26,98866,0,No,Dairy,Regular,Private
154,19262,2020-01-11 19:00:00,1061,97.33,2,60,87458,2,Yes,Grocery,Organic,National
201,14487,2020-01-11 20:00:00,1035,29.84,4,26,71555,0,No,Grocery,Organic,Private
366,37341,2020-01-11 21:00:00,1074,87.51,1,66,96203,3,No,Dairy,Regular,National
115,23570,2020-01-11 22:00:00,1017,10.93,2,57,90890,2,Yes,Grocery,Organic,Private
159,67268,2020-01-11 23:00:00,1015,60.59,2,52,119588,1,No,Beverages,Regular,Private
42,39605,2020-01-12 00:00:00,1016,65.18,3,42,76175,0,Yes,Beverages,Regular,National
247,81602,2020-01-12 01:00:00,1023,77.45,1,64,68102,0,Yes,Snacks,Regular,National
68,36723,2020-01-12 02:00:00,1097,50.8,1,58,91389,1,Yes,Grocery,Regular,National
326,79108,2020-01-12 03:00:00,1067,20.53,1,68,141732,2,Yes,Grocery,Organic,Private
334,88206,2020-01-12 04:00:00,1098,37.53,2,48,50559,3,No,Snacks,Organic,National
196,70098,2020-01-12 05:00:00,1078,27.94,3,63,51352,1,Yes,Beverages,Organic,Private
90,58707,2020-01-12 06:00:00,1001,42.49,3,25,53049,0,Yes,Beverages,Organic,Private
111,59028,2020-01-12 07:00:00,1094,53.47,2,33,124704,1,No,Beverages,Organic,Private
368,66921,2020-01-12 08:00:00,1072,62.88,1,59,59703,0,No,Grocery,Organic,Private
359,70760,2020-01-12 09:00:00,1009,84.67,1,41,108859,1,No,Grocery,Regular,Private
145,20249,2020-01-12 10:00:00,1052,91.09,3,28,123008,0,Yes,Dairy,Regular,Private
275,77847,2020-01-12 11:00:00,1088,46.8,4,48,43807,2,Yes,Beverages,Organic,National
179,53839,2020-01-12 12:00:00,1050,9.78,2,27,47955,0,No,Snacks,Organic,National
241,49673,2020-01-12 13:00:00,1068,79.91,4,31,51689,2,No,Dairy,Regular,National
326,13642,2020-01-12 14:00:00,1013,48.24,4,68,141732,2,Yes,Dairy,Regular,National
319,16338,2020-01-12 15:00:00,1065,55.1,1,52,129518,2,No,Beverages,Regular,Private
331,61761,2020-01-12 16:00:00,1081,59.98,4,59,52700,2,No,Grocery,Regular,National
153,19622,2020-01-12 17:00:00,1092,67.12,2,53,95953,0,No,Beverages,Regular,Private
104,58423,2020-01-12 18:00:00,1052,89.12,3,57,46364,3,Yes,Dairy,Regular,Private
75,52873,2020-01-12 19:00:00,1083,95.26,2,38,108781,1,No,Dairy,Organic,National
128,57565,2020-01-12 20:00:00,1063,94.08,2,38,136306,0,No,Dairy,Regular,Private
199,17806,2020-01-12 21:00:00,1071,81.14,2,61,140448,0,Yes,Snacks,Organic,National
154,10757,2020-01-12 22:00:00,1048,89.03,2,60,87458,2,Yes,Snacks,Organic,Private
56,31470,2020-01-12 23:00:00,1089,5.92,4,41,46964,0,No,Dairy,Organic,Private
278,16220,2020-01-13 00:00:00,1061,85.06,1,60,113285,1,No,Grocery,Organic,National
345,64754,2020-01-13 01:00:00,1036,8.15,3,49,101726,2,No,Snacks,Organic,National
19,89852,2020-01-13 02:00:00,1048,74.87,1,48,113613,0,Yes,Snacks,Organic,Private
159,32505,2020-01-13 03:00:00,1067,17.77,4,52,119588,1,No,Grocery,Organic,Private
26,38288,2020-01-13 04:00:00,1032,36.65,1,36,133481,0,No,Beverages,Organic,Private
169,84492,2020-01-13 05:00:00,1021,19.23,1,54,122920,2,No,Snacks,Regular,Private
23,29109,2020-01-13 06:00:00,1069,44.9,4,26,112750,1,Yes,Dairy,Organic,National
47,13497,2020-01-13 07:00:00,1032,41.76,1,50,75543,0,No,Beverages,Organic,Private
13,67326,2020-01-13 08:00:00,1027,5.76,3,60,103523,0,No,Dairy,Organic,Private
217,19864,2020-01-13 09:00:00,1087,83.22,4,35,89163,0,Yes,Grocery,Organic,National
322,97562,2020-01-13 10:00:00,1003,85.56,3,43,53960,0,Yes,Grocery,Organic,National
194,84310,2020-01-13 11:00:00,1065,78.96,1,65,142856,0,Yes,Beverages,Regular,Private
144,31017,2020-01-13 12:00:00,1076,84.91,2,56,57350,1,Yes,Beverages,Organic,National
73,11821,2020-01-13 13:00:00,1048,75.34,2,39,81293,1,No,Snacks,Organic,Private
156,60337,2020-01-13 14:00:00,1010,93.81,4,56,50358,3,No,Beverages,Organic,Private
77,55485,2020-01-13 15:00:00,1034,58.06,2,64,59124,1,Yes,Grocery,Regular,National
169,93557,2020-01-13 16:00:00,1038,58.68,2,54,122920,2,No,Dairy,Regular,Private
287,66388,2020-01-13 17:00:00,1009,86.13,2,42,119339,0,No,Grocery,Regular,Private
85,20372,2020-01-13 18:00:00,1073,35.59,4,69,86573,0,No,Snacks,Organic,Private
182,81333,2020-01-13 19:00:00,1071,5.96,3,32,95510,1,Yes,Snacks,Organic,National
315,26283,2020-01-13 20:00:00,1068,75.24,2,58,138492,2,Yes,Dairy,Regular,National
297,50857,2020-01-13 21:00:00,1022,26.2,4,38,123714,1,No,Dairy,Organic,National
112,61772,2020-01-13 22:00:00,1033,47.95,3,32,79115,2,Yes,Dairy,Organic,Private
230,69670,2020-01-13 23:00:00,1031,24.8,4,40,41130,1,No,Grocery,Regular,National
96,83133,2020-01-14 00:00:00,1015,82.88,2,68,95417,0,Yes,Beverages,Regular,Private
168,41261,2020-01-14 01:00:00,1067,95.87,2,44,119084,3,No,Grocery,Organic,Private
378,67154,2020-01-14 02:00:00,1053,6.45,1,40,133268,0,Yes,Beverages,Organic,Private
156,16107,2020-01-14 03:00:00,1027,24.1,1,56,50358,3,No,Dairy,Organic,Private
105,45561,2020-01-14 04:00:00,1059,19.77,1,29,34611,3,Yes,Dairy,Regular,National
193,86674,2020-01-14 05:00:00,1077,67.65,3,48,73286,1,No,Dairy,Organic,Private
330,45268,2020-01-14 06:00:00,1075,43.44,4,30,141276,3,No,Snacks,Organic,National
132,41608,2020-01-14 07:00:00,1059,46.17,3,50,99449,1,No,Dairy,Regular,National
355,23138,2020-01-14 08:00:00,1084,16.55,1,51,49087,3,No,Grocery,Regular,Private
382,47693,2020-01-14 09:00:00,1079,42.06,1,39,77605,1,No,Grocery,Regular,Private
138,93000,2020-01-14 10:00:00,1043,31.02,2,39,68494,3,Yes,Dairy,Organic,National
331,31248,2020-01-14 11:00:00,1001,61.51,3,59,52700,2,No,Beverages,Organic,Private
270,28632,2020-01-14 12:00:00,1022,22.51,2,40,113460,0,No,Dairy,Organic,National
38,57547,2020-01-14 13:00:00,1092,61.87,2,31,146352,3,Yes,Beverages,Regular,Private
396,22100,2020-01-14 14:00:00,1045,38.4,4,61,86178,2,Yes,Grocery,Regular,Private
45,57930,2020-01-14 15:00:00,1072,35.28,1,38,145247,0,No,Grocery,Organic,Private
163,76861,2020-01-14 16:00:00,1053,31.25,2,30,30412,3,No,Beverages,Organic,Private
331,86905,2020-01-14 17:00:00,1070,67.71,2,59,52700,2,No,Grocery,Organic,National
253,63025,2020-01-14 18:00:00,1092,56.68,1,55,102267,2,Yes,Beverages,Regular,Private
